Q (Ang^-1), RMC, Data
   2.37000000000000       ,  -0.167260170610854       ,  -9.487139999999999E-002
   2.39000000000000       ,  -0.155361398488365       ,  -0.140695000000000     
   2.41000000000000       ,  -0.164156398773732       ,  -0.184766000000000     
   2.43000000000000       ,  -0.188567419935925       ,  -0.219146000000000     
   2.45000000000000       ,  -0.217217293027377       ,  -0.236641000000000     
   2.47000000000000       ,  -0.235991925057279       ,  -0.232503000000000     
   2.49000000000000       ,  -0.232546997402895       ,  -0.205678000000000     
   2.51000000000000       ,  -0.200358855038217       ,  -0.159287000000000     
   2.53000000000000       ,  -0.141066377829453       ,  -0.100164000000000     
   2.55000000000000       ,  -6.438226658039681E-002  ,  -3.754980000000000E-002
   2.57000000000000       ,   1.440193438120364E-002  ,   1.877670000000000E-002
   2.59000000000000       ,   7.856578870800981E-002  ,   6.047450000000000E-002
   2.61000000000000       ,   0.114527652898911       ,   8.226980000000000E-002
   2.63000000000000       ,   0.115490639035432       ,   8.285490000000000E-002
   2.65000000000000       ,   8.313038933287983E-002  ,   6.487310000000000E-002
   2.67000000000000       ,   2.689339071050776E-002  ,   3.403810000000000E-002
   2.69000000000000       ,  -3.881019662039353E-002  ,  -2.353760000000000E-003
   2.71000000000000       ,  -9.862949757483912E-002  ,  -3.711530000000000E-002
   2.73000000000000       ,  -0.140304538624431       ,  -6.464150000000000E-002
   2.75000000000000       ,  -0.157554855251776       ,  -8.182310000000000E-002
   2.77000000000000       ,  -0.151069676688705       ,  -8.823620000000000E-002
   2.79000000000000       ,  -0.127446759930838       ,  -8.564360000000000E-002
   2.81000000000000       ,  -9.654393079967080E-002  ,  -7.702960000000000E-002
   2.83000000000000       ,  -6.815113925681988E-002  ,  -6.549210000000000E-002
   2.85000000000000       ,  -4.903511553567835E-002  ,  -5.332500000000000E-002
   2.87000000000000       ,  -4.122494948038827E-002  ,  -4.153460000000000E-002
   2.89000000000000       ,  -4.196863166929770E-002  ,  -2.988090000000000E-002
   2.91000000000000       ,  -4.524604103338230E-002  ,  -1.737220000000000E-002
   2.93000000000000       ,  -4.424666964746604E-002  ,  -3.002540000000000E-003
