Q (Ang^-1), RMC, Data
  0.70999997900000000       ,  -0.17649639968275618       ,   -9.0968906899999993E-002
  0.73000001900000000       ,  -0.20327511160826006       ,  -0.13015443099999999     
  0.74999988100000003       ,  -0.23080014045103101       ,  -0.16936656800000000     
  0.76999992100000003       ,  -0.25841514615637928       ,  -0.20788077999999999     
  0.78999990200000003       ,  -0.28546811871724853       ,  -0.24499015499999999     
  0.80999988300000003       ,  -0.31132395426573661       ,  -0.28002035600000003     
  0.82999992400000000       ,  -0.33537506912853882       ,  -0.31234270300000000     
  0.84999978499999995       ,  -0.35705160069989994       ,  -0.34137794399999999     
  0.86999982600000003       ,  -0.37583222865382981       ,  -0.36661401399999999     
  0.88999980700000003       ,  -0.39125183416480874       ,  -0.38760715699999998     
  0.90999978800000003       ,  -0.40291038101637400       ,  -0.40399226500000002     
  0.92999982800000003       ,  -0.41047931477634342       ,  -0.41549265400000002     
  0.94999968999999995       ,  -0.41370700632505653       ,  -0.42191290900000000     
  0.96999967099999995       ,  -0.41242301555341587       ,  -0.42315405600000000     
  0.98999971200000003       ,  -0.40654046566076218       ,  -0.41920191000000001     
   1.0099999900000001       ,  -0.39605718399687689       ,  -0.41013738500000002     
   1.0299999700000000       ,  -0.38105584759446948       ,  -0.39612463100000000     
   1.0499999499999999       ,  -0.36170118095735537       ,  -0.37741482300000001     
   1.0700000500000000       ,  -0.33823695595443654       ,  -0.35433518899999999     
   1.0900000299999999       ,  -0.31098165822691465       ,  -0.32728478300000002     
   1.1100000100000000       ,  -0.28032152583991493       ,  -0.29672509400000002     
   1.1299999999999999       ,  -0.24670376198873392       ,  -0.26317235800000000     
   1.1499999800000000       ,  -0.21062810802396417       ,  -0.22718736500000000     
   1.1699999599999999       ,  -0.17263747797815376       ,  -0.18936356900000001     
   1.1900000600000000       ,  -0.13330780057795841       ,  -0.15031957600000001     
   1.2100000399999999       ,   -9.3238439121739833E-002  ,  -0.11068518500000001     
   1.2300000200000001       ,   -5.3039921355556928E-002  ,   -7.1089871200000002E-002
   1.2500000000000000       ,   -1.3323903332224909E-002  ,   -3.2154049699999999E-002
   1.2699999799999999       ,    2.5307960016140996E-002  ,    5.5230744200000003E-003
   1.2899990100000001       ,    6.2272920847828844E-002  ,    4.1371658399999997E-002
   1.3099989900000000       ,    9.7024218598289289E-002  ,    7.4866861100000001E-002
   1.3299989699999999       ,   0.12904996900566862       ,   0.10552744600000000     
   1.3499989500000000       ,   0.15788892110398040       ,   0.13292944400000001     
   1.3699990500000001       ,   0.18313642279412332       ,   0.15671136999999999     
   1.3899990300000000       ,   0.20445032981029082       ,   0.17657914799999999     
   1.4099990099999999       ,   0.22155716727803815       ,   0.19230742800000000     
   1.4299989900000001       ,   0.23425541888918289       ,   0.20374624399999999     
   1.4499989700000000       ,   0.24241821927837182       ,   0.21081770999999999     
   1.4699989600000001       ,   0.24599446357426427       ,   0.21351754700000000     
   1.4899990599999999       ,   0.24500846846923607       ,   0.21191270600000001     
   1.5099990400000001       ,   0.23955832179318895       ,   0.20613884900000001     
   1.5299990200000000       ,   0.22981277950917356       ,   0.19639541199999999     
   1.5499989999999999       ,   0.21600694322054348       ,   0.18294027400000001     
   1.5699989800000000       ,   0.19843678489815064       ,   0.16608424499999999     
   1.5899989600000000       ,   0.17745262917986088       ,   0.14618301400000000     
   1.6099989400000001       ,   0.15345174631992273       ,   0.12363021800000000     
   1.6299990400000000       ,   0.12687005082784331       ,    9.8849922399999998E-002
   1.6499990200000001       ,    9.8174066199781529E-002  ,    7.2285845900000006E-002
   1.6699990000000000       ,    6.7850902653755055E-002  ,    4.4395383400000002E-002
   1.6899989799999999       ,    3.6399636933694308E-002  ,    1.5639917900000001E-002
   1.7099989700000000       ,    4.3219011821101312E-003  ,   -1.3523978200000000E-002
   1.7299989499999999       ,   -2.7887107950500260E-002  ,   -4.2651459599999997E-002
   1.7499990500000000       ,   -5.9747605886908285E-002  ,   -7.1317508799999998E-002
   1.7699990299999999       ,   -9.0802552965635802E-002  ,   -9.9122837199999994E-002
   1.7899990100000001       ,  -0.12062629844559532       ,  -0.12570157600000001     
   1.8099989900000000       ,  -0.14883046985965373       ,  -0.15072472400000000     
   1.8299989699999999       ,  -0.17506989283105842       ,  -0.17390511900000000     
