r (Ang), PDF (RMC), PDF (Expt)
   2.0000000000000000E-002  ,  -0.27593000000000001       ,  -0.27593000000000001     
   4.0000000000000001E-002  ,  -0.27593000000000001       ,  -0.27593000000000001     
   5.9999999999999998E-002  ,  -0.27593000000000001       ,  -0.27593000000000001     
   8.0000000000000002E-002  ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.10000000000000001       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.12000000000000000       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.14000000000000001       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.16000000000000000       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.17999999999999999       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.20000000000000001       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.22000000000000000       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.23999999999999999       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.26000000000000001       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.28000000000000003       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.29999999999999999       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.32000000000000001       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.34000000000000002       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.35999999999999999       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.38000000000000000       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.40000000000000002       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.41999999999999998       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.44000000000000000       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.46000000000000002       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.47999999999999998       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.50000000000000000       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.52000000000000002       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.54000000000000004       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.56000000000000005       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.57999999999999996       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.59999999999999998       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.62000000000000000       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.64000000000000001       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.66000000000000003       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.68000000000000005       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.70000000000000007       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.71999999999999997       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.73999999999999999       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.76000000000000001       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.78000000000000003       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.80000000000000004       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.82000000000000006       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.83999999999999997       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.85999999999999999       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.88000000000000000       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.90000000000000002       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.92000000000000004       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.94000000000000006       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.95999999999999996       ,  -0.27593000000000001       ,  -0.27593000000000001     
  0.97999999999999998       ,  -0.27593000000000001       ,  -0.27593000000000001     
   1.0000000000000000       ,  -0.27593000000000001       ,  -0.27593000000000001     
   1.0200000000000000       ,  -0.27593000000000001       ,  -0.27593000000000001     
   1.0400000000000000       ,  -0.27593000000000001       ,  -0.27593000000000001     
   1.0600000000000001       ,  -0.27593000000000001       ,  -0.27593000000000001     
   1.0800000000000001       ,  -0.27593000000000001       ,  -0.27593000000000001     
   1.1000000000000001       ,  -0.27593000000000001       ,  -0.27593000000000001     
   1.1200000000000001       ,  -0.27593000000000001       ,  -0.27593000000000001     
   1.1400000000000001       ,  -0.27593000000000001       ,  -0.27593000000000001     
   1.1599999999999999       ,  -0.27593000000000001       ,  -0.27593000000000001     
   1.1799999999999999       ,  -0.27593000000000001       ,  -0.27593000000000001     
   1.2000000000000000       ,  -0.20733015349844117       ,  -0.27593000000000001     
   1.2200000000000000       ,  -0.27593000000000001       ,  -0.27593000000000001     
   1.2400000000000000       ,  -0.27593000000000001       ,  -0.27593000000000001     
   1.2600000000000000       ,  -0.27593000000000001       ,  -0.27593000000000001     
   1.2800000000000000       ,  -0.24578349857878620       ,  -0.27593000000000001     
   1.3000000000000000       ,  -0.27593000000000001       ,  -0.27593000000000001     
   1.3200000000000001       ,  -0.24758284211051745       ,  -0.27593000000000001     
   1.3400000000000001       ,  -0.22091539106510530       ,  -0.27593000000000001     
   1.3600000000000001       ,  -0.22252154122954379       ,  -0.27593000000000001     
   1.3800000000000001       ,  -0.19812255153640165       ,  -0.27593000000000001     
   1.4000000000000001       ,  -0.25072990162825598       ,  -0.27593000000000001     
   1.4199999999999999       ,  -0.25143475287459838       ,  -0.23393094500000000     
   1.4399999999999999       ,  -0.18065176152280721       ,  -0.12555508300000001     
   1.4600000000000000       ,   -4.4215511210977249E-002  ,    1.0239425100000000E-002
   1.4800000000000000       ,   0.12995981964641085       ,   0.16183900800000001     
   1.5000000000000000       ,   0.25092121145710611       ,   0.31340131199999999     
   1.5200000000000000       ,   0.34403939313477611       ,   0.44687128100000001     
   1.5400000000000000       ,   0.49465379487000666       ,   0.54459798299999995     
   1.5600000000000001       ,   0.51561417112849006       ,   0.59214133000000002     
   1.5800000000000001       ,   0.39677497200186024       ,   0.58078807600000004     
   1.6000000000000001       ,   0.36076877324225493       ,   0.50931018600000000     
   1.6200000000000001       ,   0.19458140702022081       ,   0.38460582500000001     
   1.6400000000000001       ,    5.4626057435643027E-002  ,   0.22103872899999999     
   1.6600000000000001       ,   -7.8761764894626329E-002  ,    3.8514606700000002E-002
   1.6799999999999999       ,  -0.22342952224356330       ,  -0.14043721600000000     
   1.7000000000000000       ,  -0.25883918231211955       ,  -0.26411846400000000     
   1.7200000000000000       ,  -0.27593000000000001       ,  -0.27593000000000001     
   1.7400000000000000       ,  -0.27593000000000001       ,  -0.27593000000000001     
   1.7600000000000000       ,  -0.22809377069514614       ,  -0.27593000000000001     
   1.7800000000000000       ,  -0.26034089724304421       ,  -0.27593000000000001     
   1.8000000000000000       ,  -0.19992095464599244       ,  -0.27593000000000001     
   1.8200000000000001       ,  -0.27593000000000001       ,  -0.27593000000000001     
   1.8400000000000001       ,  -0.24695676737602884       ,  -0.27593000000000001     
   1.8600000000000001       ,  -0.23309913205570182       ,  -0.27593000000000001     
   1.8800000000000001       ,  -0.24817654339324433       ,  -0.27593000000000001     
   1.9000000000000001       ,  -0.23507559192675001       ,  -0.27593000000000001     
   1.9199999999999999       ,  -0.23592228478528438       ,  -0.27593000000000001     
   1.9399999999999999       ,  -0.26280623675387327       ,  -0.27593000000000001     
   1.9600000000000000       ,  -0.22486175186970603       ,  -0.27593000000000001     
   1.9800000000000000       ,  -0.21328934366842803       ,  -0.27593000000000001     
   2.0000000000000000       ,  -0.22688403764328421       ,  -0.27593000000000001     
   2.0200000000000000       ,  -0.23978536463659050       ,  -0.27593000000000001     
   2.0400000000000000       ,  -0.25235926844120399       ,  -0.27593000000000001     
   2.0600000000000001       ,  -0.14871430977953207       ,  -0.14683426899999999     
   2.0800000000000001       ,    5.2907014983355684E-002  ,    7.4656382199999996E-002
   2.1000000000000001       ,   0.26910416700989359       ,   0.32941073199999998     
   2.1200000000000001       ,   0.53160928031129351       ,   0.58997708599999998     
   2.1400000000000001       ,   0.81660794108640533       ,   0.82663249999999999     
   2.1600000000000001       ,   0.98554172490371106       ,    1.0117104100000001     
   2.1800000000000002       ,    1.0863449710629103       ,    1.1236045400000001     
   2.2000000000000002       ,    1.1224899574555594       ,    1.1498189000000001     
   2.2200000000000002       ,   0.97798627262348381       ,    1.0885930100000001     
